accesorials_sale,accesorials_cost,cliente,carrier,name,origin,destination,distance,vehicle_type,height_change,division,creation_date,delivery_date,sale
1.0,0.0,Cliente 102,Carrier 119,Marco Martínez,"Huehuetoca,  Estado de México","Santa Ana Tlachihualpa,  Hidalgo",31.527340158326847,Rabón,151.4873046875,National,2025-09-03,2025-09-05,14000.0
0.0,0.0,Cliente 40,Carrier 179,Giovani Castañeda,"Iztapalapa,  Ciudad de México","Reynosa,  Tamaulipas",754.7000193091122,DryVan 53,-2195.765037536621,National,2025-02-21,2025-02-25,41000.0
0.0,0.0,Cliente 102,Carrier 228,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-05-21,2025-05-22,7500.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","San Nicolás de los Garza,  Nuevo León",642.7944085863369,DryVan 53,-1610.2823181152344,National,2025-08-25,2025-09-01,33794.74
0.0,0.0,Cliente 5,Carrier 33,Marco Martínez,"Tala,  Jalisco","Puebla,  Puebla",602.4680255371417,DryVan 53,823.144653320313,National,2025-04-04,2025-04-08,31000.0
0.0,0.0,Cliente 92,Carrier 94,Luis Ortiz,"Tala,  Jalisco","Ensenada,  Baja California",1787.4008255676808,DryVan 53,-1309.85499382019,National,2025-06-17,2025-06-23,98000.0
0.0,0.0,Cliente 102,Carrier 143,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-03-27,2025-03-27,7500.0
0.0,0.0,Cliente 38,Carrier 208,Luis Ortiz,"San Pedro Tlaquepaque,  Jalisco","Zapopan,  Jalisco",11.380322333033538,Torton,64.95397949218795,National,2025-11-19,2025-11-24,5500.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Ciudad Juárez,  Chihuahua",1480.339744545233,DryVan 53,-979.689208984375,National,2025-12-30,2026-01-06,58177.8
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Ciudad Juárez,  Chihuahua",1480.339744545233,DryVan 53,-979.689208984375,National,2025-03-22,2025-03-28,55801.74
0.0,1.0,Cliente 5,Carrier 116,Marco Martínez,"Tala,  Jalisco","Puebla,  Puebla",602.4680255371417,DryVan 53,823.144653320313,National,2024-12-16,2024-12-18,31000.0
0.0,0.0,Cliente 150,Carrier 131,Jessica Hernández,"Apodaca,  Nuevo León","Huejotzingo,  Puebla",758.2168140272561,LTL,1846.1441345214844,National,2026-01-26,2026-01-28,8750.0
1.0,0.0,Cliente 88,Carrier 171,Juan Macías,"San Martín Obispo,  Estado de México","Apodaca,  Nuevo León",718.0666912497704,DryVan 53,-2066.5679626464844,National,2025-08-11,2025-08-13,34000.0
0.0,0.0,Cliente 102,Carrier 228,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-10-31,2025-11-05,6500.0
0.0,0.0,Cliente 144,Carrier 114,Jessica Hernández,"Atizapán,  Estado de México","San Luis Potosí,  San Luis Potosí",338.7146699230573,DryVan 53,-458.7822265625,National,2025-05-29,2025-06-04,24500.0
0.0,0.0,Cliente 7,Carrier 179,Luis Ortiz,"Atitalaquia,  Hidalgo","Reynosa,  Tamaulipas",678.555295995374,DryVan 53,-2065.237449645996,National,2025-08-13,2025-08-18,42519.02
1.0,0.0,Cliente 142,Carrier 5,Giovani Castañeda,"Toluca,  Estado de México","Zapopan,  Jalisco",422.27500487696784,DryVan 53,-1040.26416015625,National,2025-04-18,2025-04-24,25000.0
0.0,0.0,Cliente 144,Carrier 109,Jessica Hernández,"Lerma,  Estado de México","San Luis Potosí,  San Luis Potosí",351.974416369639,DryVan 53,-703.24560546875,National,2025-10-17,2025-10-23,25000.0
0.0,0.0,Cliente 92,Carrier 76,Luis Ortiz,"Mexicali,  Baja California","Tala,  Jalisco",1766.93619566661,DryVan 53,1319.0258116722102,National,2025-12-03,2025-12-06,46000.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Nuevo Laredo,  Tamaulipas",826.5180121772505,DryVan 53,-1965.2619323730469,National,2025-06-29,2025-07-04,46519.1
0.0,0.0,Cliente 102,Carrier 231,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-12-14,2025-12-17,6500.0
0.0,0.0,Cliente 7,Carrier 159,Luis Ortiz,"Chihuahua,  Chihuahua","Tlalnepantla de Baz,  Estado de México",1198.3938032292547,DryVan 53,700.491943359375,National,2025-07-28,2025-07-31,43070.0
0.0,0.0,Cliente 4,Carrier 43,Luis Ortiz,"Mexicali,  Baja California","Zamora,  Michoacán de Ocampo",1918.5820391599727,DryVan 53,1560.3143858909602,National,2024-12-27,2024-12-30,64000.0
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Matamoros,  Tamaulipas",670.3835526499862,DryVan 53,-2096.6603212356567,National,2025-07-13,2025-07-17,49606.73
0.0,0.0,Cliente 7,Carrier 182,Luis Ortiz,"Culiacán,  Sinaloa","Ciudad Obregón,  Sonora",390.46487108218815,DryVan 53,-5.643459320068359,National,2025-11-15,2025-11-18,26890.02
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Santa Catarina,  Nuevo León",637.7144078029838,DryVan 53,-1454.5286254882812,National,2025-03-02,2025-03-10,32384.58
0.0,0.0,Cliente 7,Carrier 182,Luis Ortiz,"Culiacán,  Sinaloa","Ciudad Obregón,  Sonora",390.46487108218815,DryVan 53,-5.643459320068359,National,2025-06-08,2025-06-10,25670.24
0.0,0.0,Cliente 7,Carrier 179,Luis Ortiz,"Atitalaquia,  Hidalgo","Nuevo Laredo,  Tamaulipas",826.5180121772505,DryVan 53,-1965.2619323730469,National,2026-01-25,2026-01-30,44000.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Apodaca,  Nuevo León",644.2697942510288,DryVan 53,-1676.2268981933594,National,2026-01-30,2026-02-05,33878.64
0.0,0.0,Cliente 171,Carrier 314,Juan Rojas,"Tultitlán,  Estado de México","Saltillo,  Coahuila de Zaragoza",670.9670094676814,DryVan 53,-704.1484375,National,2026-01-06,2026-01-08,26500.0
0.0,0.0,Cliente 102,Carrier 124,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-04-24,2025-04-25,7500.0
0.0,0.0,Cliente 187,Carrier 5,Daniel Chavez,"San Pedro Tlaquepaque,  Jalisco","Puebla,  Puebla",563.9561869754301,DryVan 53,582.556274414063,National,2025-11-28,2025-12-02,29500.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Ciudad Juárez,  Chihuahua",1480.339744545233,DryVan 53,-979.689208984375,National,2025-07-23,2025-08-04,55801.74
0.0,0.0,Cliente 125,Carrier 5,Blanca Rodríguez,"Zapopan,  Jalisco","San José Iturbide,  Guanajuato",317.0915796399241,DryVan 53,474.43701171875,National,2025-04-28,2025-04-30,19000.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Nuevo Laredo,  Tamaulipas",826.5180121772505,DryVan 53,-1965.2619323730469,National,2025-04-05,2025-04-08,46519.1
0.0,1.0,Cliente 138,Carrier 131,Luis Navarro,"Ciudad de México,  Ciudad de México","Silao de la Victoria,  Guanajuato",293.101977500374,LTL,-449.5927734375,National,2025-05-23,2025-05-28,4200.0
0.0,0.0,Cliente 100,Carrier 223,Blanca Rodríguez,"Querétaro,  Querétaro","Ciudad Victoria,  Tamaulipas",372.9212418607186,DryVan 53,-1502.8295593261714,National,2025-09-18,2025-09-20,46283.25
0.0,0.0,Cliente 7,Carrier 83,Luis Ortiz,"Culiacán,  Sinaloa","Ciudad Obregón,  Sonora",390.46487108218815,DryVan 53,-5.643459320068359,National,2024-10-28,2024-10-30,25568.1
0.0,0.0,Cliente 102,Carrier 124,Marco Martínez,"Tonalá,  Jalisco","San Pedro Tlaquepaque,  Jalisco",10.143623732349894,DryVan 53,-97.50219726562591,National,2025-07-14,2025-07-14,7500.0
0.0,0.0,Cliente 7,Carrier 191,Luis Ortiz,"Culiacán,  Sinaloa","Ciudad Obregón,  Sonora",390.46487108218815,DryVan 53,-5.643459320068359,National,2025-09-12,2025-09-15,26847.01
0.0,0.0,Cliente 6,Carrier 29,Blanca Rodríguez,"Apodaca,  Nuevo León","Piedras Negras,  Coahuila de Zaragoza",326.04369784759785,DryVan 53,-191.18084716796872,National,2025-01-23,2025-01-24,21500.0
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Matamoros,  Tamaulipas",670.3835526499862,DryVan 53,-2096.6603212356567,National,2025-03-31,2025-04-05,49606.73
0.0,0.0,Cliente 51,Carrier 162,Luis Ortiz,"Tijuana,  Baja California","Nogales,  Sonora",589.9900016548573,DryVan 53,1195.7189407348633,National,2025-10-06,2025-10-08,39000.0
0.0,1.0,Cliente 7,Carrier 83,Luis Ortiz,"Culiacán,  Sinaloa","Ciudad Obregón,  Sonora",390.46487108218815,DryVan 53,-5.643459320068359,National,2024-10-23,2024-10-09,25500.0
0.0,0.0,Cliente 100,Carrier 5,Blanca Rodríguez,"Zapopan,  Jalisco","Querétaro,  Querétaro",315.0932590435271,DryVan 53,186.34973144531205,National,2025-04-09,2025-04-15,18621.0
1.0,1.0,Cliente 38,Carrier 241,Luis Ortiz,"Silao de la Victoria,  Guanajuato","El Marqués,  Querétaro",120.40948172430619,DryVan 53,89.69128417968705,National,2025-08-22,2025-08-26,15650.0
0.0,0.0,Cliente 90,Carrier 30,Luis Ortiz,"Tijuana,  Baja California","Culiacán,  Sinaloa",1271.4113516344576,DryVan 53,22.324913024902344,National,2025-10-19,2025-10-25,42708.0
0.0,0.0,Cliente 166,Carrier 27,Blanca Rodríguez,"Santiago Tianguistenco de Galeana,  Estado de México","Zapopan,  Jalisco",444.8557102919422,DryVan 53,-999.096923828125,National,2025-10-16,2025-10-23,20000.0
0.0,0.0,Cliente 7,Carrier 105,Luis Ortiz,"Chihuahua,  Chihuahua","Tlalnepantla de Baz,  Estado de México",1198.3938032292547,DryVan 53,700.491943359375,National,2025-10-21,2025-10-28,44646.21
0.0,1.0,Cliente 137,Carrier 87,Daniel Chavez,"Veracruz,  Veracruz de Ignacio de la Llave","Tultitlán,  Estado de México",322.2334258527657,Single Container 40,2241.729570865631,National,2025-06-10,2025-06-13,40000.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Ciudad Juárez,  Chihuahua",1480.339744545233,DryVan 53,-979.689208984375,National,2025-06-27,2025-07-07,55801.74
0.0,0.0,Cliente 102,Carrier 112,Marco Martínez,"Tonalá,  Jalisco","Aguascalientes,  Aguascalientes",171.36118817854705,DryVan 53,208.4816894531241,National,2025-03-18,2025-03-26,15500.0
1.0,1.0,Cliente 44,Carrier 129,Luis Navarro,"Zapopan,  Jalisco","Cuautitlán Izcalli,  Estado de México",452.1195549602417,DryVan 53,647.8701171875,National,2025-02-13,2025-02-17,26500.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Ciudad Juárez,  Chihuahua",1480.339744545233,DryVan 53,-979.689208984375,National,2025-09-14,2025-09-23,58001.7
0.0,1.0,Cliente 138,Carrier 131,Luis Navarro,"Ciudad de México,  Ciudad de México","Silao de la Victoria,  Guanajuato",293.101977500374,LTL,-449.5927734375,National,2025-07-17,2025-07-23,4200.0
0.0,0.0,Cliente 105,Carrier 245,Thalia Orendain,"Zapopan,  Jalisco","Guadalajara,  Jalisco",7.203891594648823,DryVan 53,-83.18249511718795,National,2025-11-11,2025-11-14,7200.0
0.0,0.0,Cliente 102,Carrier 112,Marco Martínez,"Tonalá,  Jalisco","Aguascalientes,  Aguascalientes",171.36118817854705,DryVan 53,208.4816894531241,National,2025-09-08,2025-09-10,15500.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Chihuahua,  Chihuahua",1149.1987698222879,DryVan 53,-553.640869140625,National,2024-11-30,2024-12-05,45309.04
0.0,0.0,Cliente 102,Carrier 124,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-04-25,2025-04-25,7500.0
0.0,0.0,Cliente 6,Carrier 29,Blanca Rodríguez,"Apodaca,  Nuevo León","Piedras Negras,  Coahuila de Zaragoza",326.04369784759785,DryVan 53,-191.18084716796872,National,2025-01-06,2025-01-07,21500.0
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Matamoros,  Tamaulipas",670.3835526499862,DryVan 53,-2096.6603212356567,National,2024-10-11,2024-10-14,49214.45
0.0,0.0,Cliente 102,Carrier 245,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-09-19,2025-09-22,6500.0
0.0,0.0,Cliente 100,Carrier 55,Blanca Rodríguez,"José Azueta,  Veracruz de Ignacio de la Llave","Querétaro,  Querétaro",565.0125983825669,DryVan 53,1789.1202297210689,National,2025-07-28,2025-07-31,46400.0
0.0,0.0,Cliente 5,Carrier 116,Marco Martínez,"Tala,  Jalisco","Puebla,  Puebla",602.4680255371417,DryVan 53,823.144653320313,National,2025-04-16,2025-04-22,29500.0
0.0,0.0,Cliente 102,Carrier 112,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-03-19,2025-03-25,7500.0
1.0,1.0,Cliente 142,Carrier 101,Giovani Castañeda,"Toluca,  Estado de México","Chilón,  Chiapas",816.4349588489272,Torton,-1792.7857666015625,National,2025-05-19,2025-06-05,44500.0
0.0,0.0,Cliente 102,Carrier 124,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-11-20,2025-11-20,6500.0
0.0,2.0,Cliente 78,Carrier 82,Blanca Rodríguez,"Apodaca,  Nuevo León","Tlalpan,  Ciudad de México",729.3640932579067,Rabón,2100.7730407714844,National,2025-12-10,2025-12-18,26000.0
0.0,0.0,Cliente 102,Carrier 112,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-03-19,2025-03-24,7500.0
0.0,0.0,Cliente 102,Carrier 228,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-12-14,2025-12-15,6500.0
0.0,1.0,Cliente 38,Carrier 154,Luis Ortiz,"San Pedro Tlaquepaque,  Jalisco","Silao de la Victoria,  Guanajuato",202.12625990780774,Torton,215.33850097656295,National,2024-12-02,2024-12-04,14000.0
0.0,0.0,Cliente 156,Carrier 166,Jessica Hernández,"Monterrey,  Nuevo León","Tlajomulco de Zúñiga,  Jalisco",662.2060820222559,DryVan 53,1044.2875366210942,National,2025-08-08,2025-08-12,24500.0
1.0,1.0,Cliente 142,Carrier 119,Giovani Castañeda,"Toluca,  Estado de México","Chetumal,  Quintana Roo",1198.0264190806454,Torton,-2667.7576892375946,National,2025-05-23,2025-06-06,55000.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Ciudad Juárez,  Chihuahua",1480.339744545233,DryVan 53,-979.689208984375,National,2024-11-15,2024-11-23,55383.5
0.0,0.0,Cliente 109,Carrier 28,Luis Navarro,"Toluca,  Estado de México","Zapopan,  Jalisco",422.27500487696784,DryVan 53,-1040.26416015625,National,2025-05-04,2025-05-06,19159.14
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Tampico,  Tamaulipas",279.16852817865123,DryVan 53,-2092.668228149414,National,2025-12-01,2025-12-08,26766.49
0.0,0.0,Cliente 7,Carrier 274,Luis Ortiz,"Puerto Morelos,  Quintana Roo","Mérida,  Yucatán",282.5401527975589,DryVan 53,4.439717769622802,National,2026-01-19,2026-01-20,20031.68
0.0,0.0,Cliente 109,Carrier 40,Luis Navarro,"Apodaca,  Nuevo León","Saltillo,  Coahuila de Zaragoza",87.48790118803551,DryVan 53,1111.3111267089844,National,2025-06-10,2025-06-11,10800.0
0.0,0.0,Cliente 161,Carrier 5,Marco Martínez,"Zapopan,  Jalisco","Colón,  Querétaro",350.2142395752836,DryVan 53,286.688232421875,National,2025-08-25,2025-08-28,20000.0
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Nuevo Laredo,  Tamaulipas",826.5180121772505,DryVan 53,-1965.2619323730469,National,2024-10-23,2024-10-15,46099.91
0.0,1.0,Cliente 7,Carrier 83,Luis Ortiz,"Culiacán,  Sinaloa","Ciudad Obregón,  Sonora",390.46487108218815,DryVan 53,-5.643459320068359,National,2024-12-08,2024-12-10,25567.9
0.0,0.0,Cliente 100,Carrier 30,Blanca Rodríguez,"Querétaro,  Querétaro","Amozoc,  Puebla",299.56726957735646,DryVan 53,498.82360839843795,National,2025-10-13,2025-10-17,17168.0
0.0,0.0,Cliente 129,Carrier 191,Eduardo Chaim,"Mazatlán,  Sinaloa","Puerto Vallarta,  Jalisco",313.74016199353684,DryVan 53,32.388073444366455,National,2025-03-08,2025-03-11,26040.0
0.0,0.0,Cliente 187,Carrier 171,Daniel Chavez,"San Pedro Tlaquepaque,  Jalisco","Tlalnepantla,  Estado de México",448.27365805754584,DryVan 53,688.910522460938,National,2025-09-29,2025-10-01,22000.0
0.0,1.0,Cliente 153,Carrier 80,Jessica Hernández,"Tlalnepantla,  Estado de México","General Escobedo,  Nuevo León",705.867817525762,DryVan 53,-1754.5617065429688,National,2025-06-27,2025-07-03,34000.0
0.0,0.0,Cliente 14,Carrier 5,Jessica Hernández,"Guadalajara,  Jalisco","Cuautitlán Izcalli,  Estado de México",445.2220494875853,DryVan 53,731.052612304688,National,2025-04-16,2025-04-24,22000.0
0.0,0.0,Cliente 171,Carrier 30,Juan Rojas,"Tultitlán,  Estado de México","Santa Catarina,  Nuevo León",683.7312057714455,DryVan 53,-1593.7612915039062,National,2025-10-03,2025-10-07,28000.0
0.0,0.0,Cliente 109,Carrier 41,Blanca Rodríguez,"Toluca,  Estado de México","Puebla,  Puebla",154.57969890017037,DryVan 53,-522.661865234375,National,2026-01-14,2026-01-15,15435.42
1.0,1.0,Cliente 102,Carrier 208,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-04-27,2025-04-28,10000.0
0.0,0.0,Cliente 7,Carrier 179,Luis Ortiz,"Atitalaquia,  Hidalgo","Reynosa,  Tamaulipas",678.555295995374,DryVan 53,-2065.237449645996,National,2025-10-06,2025-10-14,44413.65
1.0,0.0,Cliente 92,Carrier 94,Luis Ortiz,"Mexicali,  Baja California","Zamora,  Michoacán de Ocampo",1918.5820391599727,DryVan 53,1560.3143858909602,National,2025-12-08,2025-12-12,69000.0
1.0,1.0,Cliente 38,Carrier 241,Luis Ortiz,"Silao de la Victoria,  Guanajuato","El Marqués,  Querétaro",120.40948172430619,DryVan 53,89.69128417968705,National,2025-08-04,2025-08-06,15950.0
0.0,0.0,Cliente 45,Carrier 232,Jessica Hernández,"Zapopan,  Jalisco","Cuautitlán,  Estado de México",457.46640885815845,DryVan 53,619.10400390625,National,2025-05-28,2025-05-30,22429.0
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Reynosa,  Tamaulipas",678.555295995374,DryVan 53,-2065.237449645996,National,2025-04-11,2025-04-18,42519.02
0.0,0.0,Cliente 92,Carrier 21,Luis Ortiz,"Mexicali,  Baja California","Guadalajara,  Jalisco",1788.9760221122547,DryVan 53,1541.3856749534602,National,2024-11-01,2024-11-09,46000.0
0.0,0.0,Cliente 134,Carrier 245,Marco Martínez,"Jesús María,  Jalisco","Teoloyucan,  Estado de México",332.0221194983506,DryVan 53,155.2197265625,National,2026-01-14,2026-01-20,24000.0
0.0,0.0,Cliente 156,Carrier 166,Jessica Hernández,"Monterrey,  Nuevo León","San Pedro Tlaquepaque,  Jalisco",644.0816888823923,DryVan 53,1023.3634643554683,National,2025-07-11,2025-07-13,24500.0
0.0,1.0,Cliente 109,Carrier 5,Luis Navarro,"San José Iturbide,  Guanajuato","Tlaxco,  Tlaxcala",282.04130441220553,DryVan 53,453.498046875,National,2025-06-10,2025-06-11,19000.0
0.0,0.0,Cliente 100,Carrier 30,Blanca Rodríguez,"Puebla,  Puebla","Querétaro,  Querétaro",285.9710461688419,DryVan 53,-331.25256347656295,National,2025-10-17,2025-10-21,23012.5
0.0,1.0,Cliente 109,Carrier 5,Luis Navarro,"Toluca,  Estado de México","Zapopan,  Jalisco",422.27500487696784,DryVan 53,-1040.26416015625,National,2025-10-30,2025-10-31,19159.14
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Tampico,  Tamaulipas",279.16852817865123,DryVan 53,-2092.668228149414,National,2025-02-24,2025-03-02,25538.37
0.0,0.0,Cliente 144,Carrier 109,Jessica Hernández,"Atizapán,  Estado de México","San Luis Potosí,  San Luis Potosí",338.7146699230573,DryVan 53,-458.7822265625,National,2025-09-05,2025-09-09,24500.0
0.0,0.0,Cliente 109,Carrier 5,Luis Navarro,"Guadalajara,  Jalisco","Toluca,  Estado de México",415.68673032447253,DryVan 53,1123.446655273438,National,2025-09-03,2025-09-05,19159.14
0.0,0.0,Cliente 102,Carrier 143,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-04-09,2025-04-11,7500.0
0.0,0.0,Cliente 51,Carrier 94,Luis Ortiz,"Tijuana,  Baja California","Mexicali,  Baja California",147.99097243708172,DryVan 53,-17.234239101409912,National,2025-12-03,2025-12-04,14000.0
0.0,0.0,Cliente 6,Carrier 29,Blanca Rodríguez,"Apodaca,  Nuevo León","Piedras Negras,  Coahuila de Zaragoza",326.04369784759785,DryVan 53,-191.18084716796872,National,2024-12-04,2024-12-06,21500.0
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Matamoros,  Tamaulipas",670.3835526499862,DryVan 53,-2096.6603212356567,National,2025-12-10,2025-12-13,52033.95
0.0,0.0,Cliente 187,Carrier 116,Daniel Chavez,"San Pedro Tlaquepaque,  Jalisco","Puebla,  Puebla",563.9561869754301,DryVan 53,582.556274414063,National,2026-02-01,2026-02-04,29500.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Apodaca,  Nuevo León",644.2697942510288,DryVan 53,-1676.2268981933594,National,2025-01-24,2025-01-30,32258.72
0.0,0.0,Cliente 102,Carrier 228,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-10-01,2025-10-03,6500.0
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Matamoros,  Tamaulipas",670.3835526499862,DryVan 53,-2096.6603212356567,National,2025-04-09,2025-04-14,49606.73
0.0,0.0,Cliente 109,Carrier 41,Blanca Rodríguez,"Toluca,  Estado de México","Puebla,  Puebla",154.57969890017037,DryVan 53,-522.661865234375,National,2026-01-16,2026-01-17,15435.42
0.0,0.0,Cliente 102,Carrier 228,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-06-01,2025-06-06,7500.0
0.0,0.0,Cliente 134,Carrier 259,Marco Martínez,"Jesús María,  Jalisco","Tijuana,  Baja California",1977.0027346179868,DryVan 53,-2072.3517532348633,National,2025-08-15,2025-08-21,82000.0
0.0,0.0,Cliente 7,Carrier 29,Luis Ortiz,"Atitalaquia,  Hidalgo","Reynosa,  Tamaulipas",678.555295995374,DryVan 53,-2065.237449645996,National,2025-10-26,2025-11-03,44514.15
0.0,0.0,Cliente 102,Carrier 124,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-07-14,2025-07-15,7500.0
0.0,0.0,Cliente 201,Carrier 5,Jessica Hernández,"Huejotzingo,  Puebla","Atlacomulco,  Estado de México",169.86064575061317,DryVan 53,295.322265625,National,2026-01-12,2026-01-21,15500.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Ciudad Juárez,  Chihuahua",1480.339744545233,DryVan 53,-979.689208984375,National,2025-10-31,2025-11-12,58177.8
0.0,0.0,Cliente 102,Carrier 112,Marco Martínez,"Tonalá,  Jalisco","Zapopan,  Jalisco",18.995143665842814,DryVan 53,-32.548217773437955,National,2025-12-14,2025-12-16,6500.0
0.0,0.0,Cliente 156,Carrier 281,Jessica Hernández,"Monterrey,  Nuevo León","San Pedro Tlaquepaque,  Jalisco",644.0816888823923,DryVan 53,1023.3634643554683,National,2025-10-28,2025-11-01,22500.0
0.0,0.0,Cliente 78,Carrier 114,Blanca Rodríguez,"Apodaca,  Nuevo León","Querétaro,  Querétaro",577.2201380854845,Rabón,1385.4711608886714,National,2025-06-10,2025-06-12,25500.0
0.0,0.0,Cliente 7,Carrier 83,Luis Ortiz,"Culiacán,  Sinaloa","Ciudad Obregón,  Sonora",390.46487108218815,DryVan 53,-5.643459320068359,National,2024-10-22,2024-10-23,25500.0
0.0,0.0,Cliente 7,Carrier 26,Luis Ortiz,"Atitalaquia,  Hidalgo","Torreón,  Coahuila de Zaragoza",746.224803197442,DryVan 53,-978.64501953125,National,2025-11-19,2025-11-28,34090.91
0.0,0.0,Cliente 144,Carrier 109,Jessica Hernández,"Lerma,  Estado de México","San Luis Potosí,  San Luis Potosí",351.974416369639,DryVan 53,-703.24560546875,National,2025-10-17,2025-10-21,25000.0
0.0,0.0,Cliente 7,Carrier 191,Luis Ortiz,"Culiacán,  Sinaloa","Ciudad Obregón,  Sonora",390.46487108218815,DryVan 53,-5.643459320068359,National,2025-06-20,2025-06-23,25670.24
0.0,0.0,Cliente 7,Carrier 179,Luis Ortiz,"Atitalaquia,  Hidalgo","Reynosa,  Tamaulipas",678.555295995374,DryVan 53,-2065.237449645996,National,2025-08-11,2025-08-15,42519.02
0.0,0.0,Cliente 23,Carrier 98,Luis Navarro,"Dolores Hidalgo Cuna de la Independencia Nacional,  Guanajuato","Ocotlán,  Jalisco",210.38058882065312,DryVan 53,-396.21716308593705,National,2024-11-08,2024-11-21,23500.0
0.0,0.0,Cliente 144,Carrier 109,Jessica Hernández,"Atizapán,  Estado de México","Lerma,  Estado de México",39.92364217427895,Flatbed 53,244.46337890625,National,2025-12-22,2025-12-24,13500.0
0.0,0.0,Cliente 7,Carrier 83,Luis Ortiz,"Culiacán,  Sinaloa","Ciudad Obregón,  Sonora",390.46487108218815,DryVan 53,-5.643459320068359,National,2025-10-23,2025-10-25,26890.02
0.0,0.0,Cliente 5,Carrier 40,Marco Martínez,"Tala,  Jalisco","Monterrey,  Nuevo León",657.596324062739,DryVan 53,-782.7750854492183,National,2024-10-21,2024-10-23,31000.0
0.0,0.0,Cliente 5,Carrier 95,Marco Martínez,"Tala,  Jalisco","Monterrey,  Nuevo León",657.596324062739,DryVan 53,-782.7750854492183,National,2025-04-30,2025-05-05,30500.0
